"Ix","Iz"
3.7e-09,-1.69e-08
3.75e-09,-1.7e-08
3.8e-09,-1.7e-08
3.9e-09,-1.67e-08
3.95e-09,-1.71e-08
4e-09,-1.67e-08
4.05e-09,-1.68e-08
4.1e-09,-1.66e-08
4.15e-09,-1.68e-08
4.2e-09,-1.71e-08
4.25e-09,-1.68e-08
4.35e-09,-1.71e-08
4.4e-09,-1.72e-08
4.45e-09,-1.68e-08
4.5e-09,-1.69e-08
4.6e-09,-1.68e-08
4.65e-09,-1.7e-08
4.7e-09,-1.68e-08
4.75e-09,-1.67e-08
4.85e-09,-1.69e-08
4.9e-09,-1.68e-08
4.95e-09,-1.68e-08
5.05e-09,-1.69e-08
5.1e-09,-1.69e-08
5.2e-09,-1.69e-08
5.25e-09,-1.69e-08
5.35e-09,-1.68e-08
5.4e-09,-1.7e-08
5.5e-09,-1.69e-08
5.55e-09,-1.68e-08
5.65e-09,-1.68e-08
5.7e-09,-1.7e-08
5.8e-09,-1.7e-08
5.85e-09,-1.68e-08
5.95e-09,-1.68e-08
6.05e-09,-1.67e-08
6.1e-09,-1.7e-08
6.2e-09,-1.71e-08
6.3e-09,-1.7e-08
6.4e-09,-1.71e-08
6.45e-09,-1.68e-08
6.55e-09,-1.68e-08
6.65e-09,-1.69e-08
6.75e-09,-1.71e-08
6.85e-09,-1.68e-08
6.95e-09,-1.67e-08
7.05e-09,-1.68e-08
7.15e-09,-1.7e-08
7.25e-09,-1.69e-08
7.35e-09,-1.69e-08
7.45e-09,-1.7e-08
7.55e-09,-1.67e-08
7.65e-09,-1.66e-08
7.75e-09,-1.68e-08
7.85e-09,-1.69e-08
7.95e-09,-1.66e-08
8.05e-09,-1.66e-08
8.2e-09,-1.68e-08
8.3e-09,-1.67e-08
8.4e-09,-1.7e-08
8.55e-09,-1.69e-08
8.65e-09,-1.69e-08
8.75e-09,-1.69e-08
8.9e-09,-1.68e-08
9e-09,-1.67e-08
9.15e-09,-1.68e-08
9.25e-09,-1.69e-08
9.4e-09,-1.68e-08
9.55e-09,-1.67e-08
9.65e-09,-1.71e-08
9.8e-09,-1.66e-08
9.95e-09,-1.66e-08
1.005e-08,-1.66e-08
1.02e-08,-1.72e-08
1.035e-08,-1.68e-08
1.05e-08,-1.66e-08
1.065e-08,-1.7e-08
1.08e-08,-1.67e-08
1.095e-08,-1.69e-08
1.11e-08,-1.7e-08
1.125e-08,-1.68e-08
1.14e-08,-1.67e-08
1.155e-08,-1.71e-08
1.17e-08,-1.68e-08
1.19e-08,-1.7e-08
1.205e-08,-1.66e-08
1.22e-08,-1.67e-08
1.24e-08,-1.66e-08
1.255e-08,-1.69e-08
1.275e-08,-1.69e-08
1.29e-08,-1.69e-08
1.31e-08,-1.69e-08
1.33e-08,-1.66e-08
1.345e-08,-1.71e-08
1.365e-08,-1.69e-08
1.385e-08,-1.67e-08
1.405e-08,-1.7e-08
1.425e-08,-1.67e-08
1.445e-08,-1.68e-08
1.465e-08,-1.67e-08
1.485e-08,-1.66e-08
1.505e-08,-1.7e-08
1.525e-08,-1.67e-08
1.545e-08,-1.67e-08
1.565e-08,-1.66e-08
1.59e-08,-1.69e-08
1.61e-08,-1.69e-08
1.635e-08,-1.65e-08
1.655e-08,-1.69e-08
1.68e-08,-1.68e-08
1.705e-08,-1.69e-08
1.725e-08,-1.67e-08
1.75e-08,-1.66e-08
1.775e-08,-1.68e-08
1.8e-08,-1.68e-08
1.825e-08,-1.68e-08
1.85e-08,-1.7e-08
1.875e-08,-1.69e-08
1.9e-08,-1.68e-08
1.93e-08,-1.67e-08
1.955e-08,-1.71e-08
1.985e-08,-1.67e-08
2.01e-08,-1.72e-08
2.04e-08,-1.67e-08
2.065e-08,-1.68e-08
2.095e-08,-1.71e-08
2.125e-08,-1.69e-08
2.155e-08,-1.66e-08
2.185e-08,-1.71e-08
2.215e-08,-1.68e-08
2.245e-08,-1.7e-08
2.275e-08,-1.69e-08
2.31e-08,-1.7e-08
2.34e-08,-1.71e-08
2.375e-08,-1.71e-08
2.405e-08,-1.68e-08
2.44e-08,-1.67e-08
2.475e-08,-1.68e-08
2.51e-08,-1.69e-08
2.545e-08,-1.7e-08
2.58e-08,-1.68e-08
2.615e-08,-1.69e-08
2.65e-08,-1.69e-08
2.69e-08,-1.65e-08
2.725e-08,-1.7e-08
2.765e-08,-1.68e-08
2.8e-08,-1.68e-08
2.84e-08,-1.71e-08
2.88e-08,-1.69e-08
2.92e-08,-1.67e-08
2.96e-08,-1.7e-08
3e-08,-1.69e-08
3.045e-08,-1.66e-08
3.085e-08,-1.67e-08
3.13e-08,-1.7e-08
3.175e-08,-1.7e-08
3.215e-08,-1.69e-08
3.26e-08,-1.69e-08
3.31e-08,-1.66e-08
3.355e-08,-1.66e-08
3.4e-08,-1.67e-08
3.45e-08,-1.64e-08
3.495e-08,-1.65e-08
3.545e-08,-1.71e-08
3.595e-08,-1.73e-08
3.645e-08,-1.67e-08
3.695e-08,-1.67e-08
3.745e-08,-1.69e-08
3.8e-08,-1.67e-08
3.85e-08,-1.66e-08
3.905e-08,-1.68e-08
3.96e-08,-1.69e-08
4.015e-08,-1.67e-08
4.07e-08,-1.68e-08
4.125e-08,-1.71e-08
4.185e-08,-1.69e-08
4.245e-08,-1.69e-08
4.3e-08,-1.7e-08
4.36e-08,-1.68e-08
4.42e-08,-1.68e-08
4.485e-08,-1.67e-08
4.545e-08,-1.66e-08
4.61e-08,-1.7e-08
4.675e-08,-1.67e-08
4.74e-08,-1.7e-08
4.805e-08,-1.67e-08
4.87e-08,-1.66e-08
4.94e-08,-1.69e-08
5.01e-08,-1.67e-08
5.08e-08,-1.68e-08
5.15e-08,-1.68e-08
5.22e-08,-1.66e-08
5.295e-08,-1.68e-08
5.365e-08,-1.69e-08
5.44e-08,-1.69e-08
5.515e-08,-1.68e-08
5.595e-08,-1.69e-08
5.67e-08,-1.66e-08
5.75e-08,-1.64e-08
5.83e-08,-1.67e-08
5.915e-08,-1.68e-08
5.995e-08,-1.68e-08
6.08e-08,-1.67e-08
6.165e-08,-1.68e-08
6.25e-08,-1.7e-08
6.335e-08,-1.67e-08
6.425e-08,-1.69e-08
6.515e-08,-1.69e-08
6.605e-08,-1.67e-08
6.695e-08,-1.67e-08
6.79e-08,-1.67e-08
6.885e-08,-1.69e-08
6.98e-08,-1.68e-08
7.075e-08,-1.67e-08
7.175e-08,-1.65e-08
7.275e-08,-1.66e-08
7.375e-08,-1.69e-08
7.48e-08,-1.63e-08
7.585e-08,-1.66e-08
7.69e-08,-1.67e-08
7.795e-08,-1.68e-08
7.905e-08,-1.67e-08
8.015e-08,-1.67e-08
8.125e-08,-1.66e-08
8.24e-08,-1.64e-08
8.355e-08,-1.66e-08
8.47e-08,-1.66e-08
8.59e-08,-1.69e-08
8.71e-08,-1.66e-08
8.83e-08,-1.69e-08
8.955e-08,-1.67e-08
9.075e-08,-1.65e-08
9.205e-08,-1.67e-08
9.33e-08,-1.67e-08
9.46e-08,-1.69e-08
9.595e-08,-1.63e-08
9.725e-08,-1.66e-08
9.865e-08,-1.69e-08
1e-07,-1.67e-08
1.014e-07,-1.69e-08
1.028e-07,-1.66e-08
1.0425e-07,-1.66e-08
1.057e-07,-1.66e-08
1.0715e-07,-1.69e-08
1.0865e-07,-1.67e-08
1.1015e-07,-1.67e-08
1.117e-07,-1.66e-08
1.1325e-07,-1.69e-08
1.1485e-07,-1.7e-08
1.1645e-07,-1.65e-08
1.1805e-07,-1.65e-08
1.197e-07,-1.66e-08
1.2135e-07,-1.68e-08
1.2305e-07,-1.68e-08
1.2475e-07,-1.67e-08
1.265e-07,-1.66e-08
1.2825e-07,-1.68e-08
1.3005e-07,-1.65e-08
1.3185e-07,-1.64e-08
1.337e-07,-1.7e-08
1.3555e-07,-1.66e-08
1.3745e-07,-1.66e-08
1.3935e-07,-1.67e-08
1.413e-07,-1.66e-08
1.4325e-07,-1.67e-08
1.4525e-07,-1.66e-08
1.473e-07,-1.68e-08
1.4935e-07,-1.64e-08
1.514e-07,-1.67e-08
1.5355e-07,-1.69e-08
1.5565e-07,-1.65e-08
1.5785e-07,-1.68e-08
1.6005e-07,-1.64e-08
1.6225e-07,-1.68e-08
1.645e-07,-1.68e-08
1.668e-07,-1.66e-08
1.6915e-07,-1.66e-08
1.715e-07,-1.66e-08
1.739e-07,-1.64e-08
1.763e-07,-1.65e-08
1.7875e-07,-1.68e-08
1.8125e-07,-1.66e-08
1.8375e-07,-1.68e-08
1.863e-07,-1.66e-08
1.889e-07,-1.67e-08
1.9155e-07,-1.67e-08
1.942e-07,-1.67e-08
1.969e-07,-1.65e-08
1.9965e-07,-1.65e-08
2.025e-07,-1.66e-08
2.055e-07,-1.65e-08
2.08e-07,-1.69e-08
2.11e-07,-1.68e-08
2.14e-07,-1.65e-08
2.17e-07,-1.67e-08
2.2e-07,-1.67e-08
2.23e-07,-1.66e-08
2.26e-07,-1.67e-08
2.295e-07,-1.66e-08
2.325e-07,-1.66e-08
2.355e-07,-1.66e-08
2.39e-07,-1.67e-08
2.425e-07,-1.65e-08
2.455e-07,-1.65e-08
2.49e-07,-1.68e-08
2.525e-07,-1.68e-08
2.56e-07,-1.68e-08
2.595e-07,-1.65e-08
2.635e-07,-1.69e-08
2.67e-07,-1.67e-08
2.705e-07,-1.68e-08
2.745e-07,-1.67e-08
2.785e-07,-1.63e-08
2.82e-07,-1.7e-08
2.86e-07,-1.67e-08
2.9e-07,-1.67e-08
2.94e-07,-1.67e-08
2.98e-07,-1.69e-08
3.025e-07,-1.68e-08
3.065e-07,-1.68e-08
3.11e-07,-1.66e-08
3.15e-07,-1.67e-08
3.195e-07,-1.68e-08
3.24e-07,-1.67e-08
3.285e-07,-1.68e-08
3.33e-07,-1.67e-08
3.375e-07,-1.67e-08
3.425e-07,-1.69e-08
3.47e-07,-1.65e-08
3.52e-07,-1.67e-08
3.57e-07,-1.7e-08
3.62e-07,-1.68e-08
3.67e-07,-1.65e-08
3.72e-07,-1.68e-08
3.77e-07,-1.68e-08
3.825e-07,-1.7e-08
3.88e-07,-1.67e-08
3.93e-07,-1.65e-08
3.985e-07,-1.68e-08
4.04e-07,-1.69e-08
4.1e-07,-1.67e-08
4.155e-07,-1.68e-08
4.215e-07,-1.66e-08
4.27e-07,-1.7e-08
4.33e-07,-1.67e-08
4.39e-07,-1.71e-08
4.455e-07,-1.69e-08
4.515e-07,-1.66e-08
4.58e-07,-1.67e-08
4.64e-07,-1.69e-08
4.705e-07,-1.67e-08
4.77e-07,-1.68e-08
4.84e-07,-1.7e-08
4.905e-07,-1.67e-08
4.975e-07,-1.68e-08
5.045e-07,-1.69e-08
5.115e-07,-1.7e-08
5.185e-07,-1.66e-08
5.255e-07,-1.69e-08
5.33e-07,-1.69e-08
5.405e-07,-1.68e-08
5.48e-07,-1.68e-08
5.555e-07,-1.68e-08
5.635e-07,-1.68e-08
5.71e-07,-1.73e-08
5.79e-07,-1.67e-08
5.87e-07,-1.7e-08
5.955e-07,-1.65e-08
6.035e-07,-1.68e-08
6.12e-07,-1.69e-08
6.205e-07,-1.67e-08
6.29e-07,-1.71e-08
6.38e-07,-1.68e-08
6.47e-07,-1.68e-08
6.56e-07,-1.66e-08
6.65e-07,-1.69e-08
6.745e-07,-1.67e-08
6.835e-07,-1.69e-08
6.93e-07,-1.68e-08
7.03e-07,-1.68e-08
7.125e-07,-1.7e-08
7.225e-07,-1.7e-08
7.325e-07,-1.68e-08
7.43e-07,-1.68e-08
7.53e-07,-1.72e-08
7.635e-07,-1.69e-08
7.745e-07,-1.68e-08
7.85e-07,-1.68e-08
7.96e-07,-1.71e-08
8.07e-07,-1.69e-08
8.185e-07,-1.69e-08
8.295e-07,-1.71e-08
8.41e-07,-1.7e-08
8.53e-07,-1.69e-08
8.65e-07,-1.69e-08
8.77e-07,-1.66e-08
8.89e-07,-1.71e-08
9.015e-07,-1.71e-08
9.14e-07,-1.7e-08
9.27e-07,-1.72e-08
9.395e-07,-1.69e-08
9.53e-07,-1.73e-08
9.66e-07,-1.72e-08
9.795e-07,-1.71e-08
9.93e-07,-1.7e-08
1.007e-06,-1.71e-08
1.021e-06,-1.7e-08
1.035e-06,-1.68e-08
1.0495e-06,-1.74e-08
1.064e-06,-1.7e-08
1.079e-06,-1.75e-08
1.094e-06,-1.72e-08
1.1095e-06,-1.71e-08
1.1245e-06,-1.73e-08
1.1405e-06,-1.75e-08
1.1565e-06,-1.71e-08
1.1725e-06,-1.75e-08
1.1885e-06,-1.72e-08
1.2055e-06,-1.73e-08
1.222e-06,-1.75e-08
1.239e-06,-1.77e-08
1.2565e-06,-1.74e-08
1.274e-06,-1.74e-08
1.2915e-06,-1.76e-08
1.3095e-06,-1.75e-08
1.328e-06,-1.76e-08
1.3465e-06,-1.75e-08
1.365e-06,-1.77e-08
1.384e-06,-1.74e-08
1.4035e-06,-1.77e-08
1.423e-06,-1.77e-08
1.4425e-06,-1.79e-08
1.4625e-06,-1.79e-08
1.483e-06,-1.77e-08
1.504e-06,-1.78e-08
1.5245e-06,-1.76e-08
1.546e-06,-1.78e-08
1.5675e-06,-1.79e-08
1.5895e-06,-1.81e-08
1.6115e-06,-1.81e-08
1.634e-06,-1.8e-08
1.6565e-06,-1.8e-08
1.6795e-06,-1.83e-08
1.703e-06,-1.85e-08
1.727e-06,-1.81e-08
1.751e-06,-1.83e-08
1.775e-06,-1.87e-08
1.8e-06,-1.86e-08
1.825e-06,-1.86e-08
1.8505e-06,-1.88e-08
1.876e-06,-1.88e-08
1.9025e-06,-1.85e-08
1.929e-06,-1.87e-08
1.9555e-06,-1.9e-08
1.983e-06,-1.88e-08
2.01e-06,-1.9e-08
2.04e-06,-1.92e-08
2.065e-06,-1.92e-08
2.095e-06,-1.93e-08
2.125e-06,-1.95e-08
2.155e-06,-1.95e-08
2.185e-06,-1.95e-08
2.215e-06,-1.96e-08
2.245e-06,-2e-08
2.275e-06,-1.99e-08
2.31e-06,-1.98e-08
2.34e-06,-2.01e-08
2.375e-06,-2.04e-08
2.405e-06,-2.06e-08
2.44e-06,-2.06e-08
2.475e-06,-2.07e-08
2.51e-06,-2.07e-08
2.545e-06,-2.11e-08
2.58e-06,-2.12e-08
2.615e-06,-2.14e-08
2.65e-06,-2.18e-08
2.69e-06,-2.19e-08
2.725e-06,-2.16e-08
2.765e-06,-2.21e-08
2.8e-06,-2.22e-08
2.84e-06,-2.24e-08
2.88e-06,-2.31e-08
2.92e-06,-2.32e-08
2.96e-06,-2.44e-08
3e-06,-2.46e-08
3.045e-06,-2.52e-08
3.085e-06,-2.56e-08
3.13e-06,-2.56e-08
3.175e-06,-2.61e-08
3.215e-06,-2.6e-08
3.26e-06,-2.62e-08
3.31e-06,-2.64e-08
3.355e-06,-2.66e-08
3.4e-06,-2.68e-08
3.45e-06,-2.74e-08
3.495e-06,-2.75e-08
3.545e-06,-2.8e-08
3.595e-06,-2.83e-08
3.645e-06,-2.88e-08
3.695e-06,-2.89e-08
3.745e-06,-2.93e-08
3.8e-06,-2.98e-08
3.85e-06,-3e-08
3.905e-06,-3.09e-08
3.96e-06,-3.11e-08
4.015e-06,-3.11e-08
4.07e-06,-3.2e-08
4.125e-06,-3.19e-08
4.185e-06,-3.24e-08
4.245e-06,-3.29e-08
4.3e-06,-3.31e-08
4.36e-06,-3.38e-08
4.42e-06,-3.42e-08
4.485e-06,-3.51e-08
4.545e-06,-3.56e-08
4.61e-06,-3.62e-08
4.675e-06,-3.68e-08
4.74e-06,-3.76e-08
4.805e-06,-3.84e-08
4.87e-06,-3.91e-08
4.94e-06,-3.97e-08
5.01e-06,-4.07e-08
5.08e-06,-4.15e-08
5.15e-06,-4.19e-08
5.22e-06,-4.27e-08
5.295e-06,-4.38e-08
5.365e-06,-4.46e-08
5.44e-06,-4.55e-08
5.515e-06,-4.61e-08
5.595e-06,-4.75e-08
5.67e-06,-4.81e-08
5.75e-06,-4.94e-08
5.83e-06,-5.04e-08
5.915e-06,-5.14e-08
5.995e-06,-5.27e-08
6.08e-06,-5.37e-08
6.165e-06,-5.5e-08
6.25e-06,-5.65e-08
6.335e-06,-5.75e-08
6.425e-06,-5.88e-08
6.515e-06,-6e-08
6.605e-06,-6.15e-08
6.695e-06,-6.24e-08
6.79e-06,-6.41e-08
6.885e-06,-6.55e-08
6.98e-06,-6.73e-08
7.075e-06,-6.89e-08
7.175e-06,-7.05e-08
7.275e-06,-7.22e-08
7.375e-06,-7.43e-08
7.48e-06,-7.55e-08
7.585e-06,-7.75e-08
7.69e-06,-7.97e-08
7.795e-06,-8.14e-08
7.905e-06,-8.34e-08
8.015e-06,-8.52e-08
8.125e-06,-8.73e-08
8.24e-06,-8.93e-08
8.355e-06,-9.16e-08
8.47e-06,-9.41e-08
8.59e-06,-9.64e-08
8.71e-06,-9.91e-08
8.83e-06,-1.013e-07
8.955e-06,-1.04e-07
9.075e-06,-1.066e-07
9.205e-06,-1.093e-07
9.33e-06,-1.121e-07
9.46e-06,-1.146e-07
9.595e-06,-1.177e-07
9.725e-06,-1.209e-07
9.865e-06,-1.241e-07
1e-05,-1.274e-07
1.014e-05,-1.31e-07
1.028e-05,-1.345e-07
1.0425e-05,-1.379e-07
1.057e-05,-1.419e-07
1.0715e-05,-1.449e-07
1.0865e-05,-1.489e-07
1.1015e-05,-1.527e-07
1.117e-05,-1.574e-07
1.1325e-05,-1.613e-07
1.1485e-05,-1.654e-07
1.1645e-05,-1.701e-07
1.1805e-05,-1.744e-07
1.197e-05,-1.787e-07
1.2135e-05,-1.834e-07
1.2305e-05,-1.879e-07
1.2475e-05,-1.931e-07
1.265e-05,-1.984e-07
1.2825e-05,-2.037e-07
1.3005e-05,-2.041e-07
1.3185e-05,-2.041e-07
1.337e-05,-2.041e-07
1.3555e-05,-2.041e-07
1.3745e-05,-2.041e-07
1.3935e-05,-2.041e-07
1.413e-05,-2.041e-07
1.4325e-05,-2.041e-07
1.4525e-05,-2.041e-07
1.473e-05,-2.041e-07
1.4935e-05,-2.041e-07
1.514e-05,-2.041e-07
1.5355e-05,-2.041e-07
1.5565e-05,-2.041e-07
1.5785e-05,-2.041e-07
1.6005e-05,-2.041e-07
1.6225e-05,-2.041e-07
1.645e-05,-2.041e-07
1.668e-05,-2.041e-07
1.6915e-05,-2.041e-07
1.715e-05,-2.041e-07
1.739e-05,-2.041e-07
1.763e-05,-2.041e-07
1.7875e-05,-2.041e-07
1.8125e-05,-2.041e-07
1.8375e-05,-2.041e-07
1.863e-05,-2.041e-07
1.889e-05,-2.041e-07
1.9155e-05,-2.041e-07
1.942e-05,-2.041e-07
1.969e-05,-2.041e-07
1.9965e-05,-2.041e-07
2.025e-05,-2.041e-07
2.055e-05,-2.041e-07
2.08e-05,-2.041e-07
2.11e-05,-2.041e-07
2.14e-05,-2.041e-07
2.17e-05,-2.041e-07
2.2e-05,-2.041e-07
2.23e-05,-2.041e-07
2.26e-05,-2.041e-07
2.295e-05,-2.041e-07
2.325e-05,-2.041e-07
2.355e-05,-2.041e-07
2.39e-05,-2.041e-07
2.425e-05,-2.041e-07
2.455e-05,-2.041e-07
2.49e-05,-2.041e-07
2.525e-05,-2.041e-07
2.56e-05,-2.041e-07
2.595e-05,-2.041e-07
2.635e-05,-2.041e-07
2.67e-05,-2.041e-07
2.705e-05,-2.041e-07
2.745e-05,-2.041e-07
2.785e-05,-2.041e-07
2.82e-05,-2.041e-07
2.86e-05,-2.041e-07
2.9e-05,-2.041e-07
2.94e-05,-2.041e-07
2.98e-05,-2.041e-07
3.025e-05,-2.041e-07
3.065e-05,-2.041e-07
3.11e-05,-2.041e-07
3.15e-05,-2.041e-07
3.195e-05,-2.041e-07
3.24e-05,-2.041e-07
3.285e-05,-2.041e-07
3.33e-05,-2.041e-07
3.375e-05,-2.041e-07
3.425e-05,-2.041e-07
3.47e-05,-2.041e-07
3.52e-05,-2.041e-07
3.57e-05,-2.041e-07
3.62e-05,-2.041e-07
3.67e-05,-2.041e-07
3.72e-05,-2.041e-07
3.77e-05,-2.041e-07
3.825e-05,-2.041e-07
3.88e-05,-2.041e-07
3.93e-05,-2.041e-07
3.985e-05,-2.041e-07
4.04e-05,-2.041e-07
4.1e-05,-2.041e-07
4.155e-05,-2.041e-07
4.215e-05,-2.041e-07
4.27e-05,-2.041e-07
4.33e-05,-2.041e-07
4.39e-05,-2.041e-07
4.455e-05,-2.041e-07
4.515e-05,-2.041e-07
4.58e-05,-2.041e-07
4.64e-05,-2.041e-07
4.705e-05,-2.041e-07
4.77e-05,-2.041e-07
4.84e-05,-2.041e-07
4.905e-05,-2.041e-07
4.975e-05,-2.041e-07
5.045e-05,-2.041e-07
5.115e-05,-2.041e-07
5.185e-05,-2.041e-07
5.255e-05,-2.041e-07
5.33e-05,-2.041e-07
5.405e-05,-2.041e-07
5.48e-05,-2.041e-07
5.555e-05,-2.041e-07
5.635e-05,-2.041e-07
5.71e-05,-2.041e-07
5.79e-05,-2.041e-07
5.87e-05,-2.041e-07
5.955e-05,-2.041e-07
6.035e-05,-2.041e-07
6.12e-05,-2.041e-07
6.205e-05,-2.041e-07
6.29e-05,-2.041e-07
6.38e-05,-2.041e-07
6.47e-05,-2.041e-07
6.56e-05,-2.041e-07
6.65e-05,-2.041e-07
6.745e-05,-2.041e-07
6.835e-05,-2.041e-07
6.93e-05,-2.041e-07
7.03e-05,-2.041e-07
7.125e-05,-2.041e-07
7.225e-05,-2.041e-07
7.325e-05,-2.041e-07
7.43e-05,-2.041e-07
7.53e-05,-2.041e-07
7.635e-05,-2.041e-07
7.745e-05,-2.041e-07
7.85e-05,-2.041e-07
7.96e-05,-2.041e-07
8.07e-05,-2.041e-07
8.185e-05,-2.041e-07
8.295e-05,-2.041e-07
8.41e-05,-2.041e-07
8.53e-05,-2.041e-07
8.65e-05,-2.041e-07
8.77e-05,-2.041e-07
8.89e-05,-2.041e-07
9.015e-05,-2.041e-07
9.14e-05,-2.041e-07
9.27e-05,-2.041e-07
9.395e-05,-2.041e-07
9.53e-05,-2.041e-07
9.66e-05,-2.041e-07
9.795e-05,-2.041e-07
9.93e-05,-2.041e-07
0.0001007,-2.041e-07
0.0001021,-2.041e-07
0.0001035,-2.041e-07
0.00010495,-2.041e-07
0.0001064,-2.041e-07
0.0001079,-2.041e-07
0.0001094,-2.041e-07
0.00011095,-2.041e-07
0.00011245,-2.041e-07
0.00011405,-2.041e-07
0.00011565,-2.041e-07
0.00011725,-2.041e-07
0.00011885,-2.041e-07
0.00012055,-2.041e-07
0.0001222,-2.041e-07
0.0001239,-2.041e-07
0.00012565,-2.041e-07
0.0001274,-2.041e-07
0.00012915,-2.041e-07
0.00013095,-2.041e-07
0.0001328,-2.041e-07
0.00013465,-2.041e-07
0.0001365,-2.041e-07
0.0001384,-2.041e-07
0.00014035,-2.041e-07
0.0001423,-2.041e-07
0.00014425,-2.041e-07
0.00014625,-2.041e-07
0.0001483,-2.041e-07
0.0001504,-2.041e-07
0.00015245,-2.041e-07
0.0001546,-2.041e-07
0.00015675,-2.041e-07
0.00015895,-2.041e-07
0.00016115,-2.041e-07
0.0001634,-2.041e-07
0.00016565,-2.041e-07
0.00016795,-2.041e-07
0.0001703,-2.041e-07
0.0001727,-2.041e-07
0.0001751,-2.041e-07
0.0001775,-2.041e-07
0.00018,-2.041e-07
0.0001825,-2.041e-07
0.00018505,-2.041e-07
0.0001876,-2.041e-07
0.00019025,-2.041e-07
0.0001929,-2.041e-07
0.00019555,-2.041e-07
0.0001983,-2.041e-07
0.000201,-2.041e-07
0.000204,-2.041e-07
0.0002065,-2.041e-07
0.0002095,-2.041e-07
0.0002125,-2.041e-07
0.0002155,-2.041e-07
0.0002185,-2.041e-07
0.0002215,-2.041e-07
0.0002245,-2.041e-07
0.0002275,-2.041e-07
0.000231,-2.041e-07
0.000234,-2.041e-07
0.0002375,-2.041e-07
0.0002405,-2.041e-07
0.000244,-2.041e-07
0.0002475,-2.041e-07
0.000251,-2.041e-07
0.0002545,-2.041e-07
0.000258,-2.041e-07
0.0002615,-2.041e-07
0.000265,-2.041e-07
0.000269,-2.041e-07
0.0002725,-2.041e-07
0.0002765,-2.041e-07
0.00028,-2.041e-07
0.000284,-2.041e-07
0.000288,-2.041e-07
0.000292,-2.041e-07
0.000296,-2.041e-07
0.0003,-2.041e-07
0.0003045,-2.041e-07
0.0003085,-2.041e-07
0.000313,-2.041e-07
0.0003175,-2.041e-07
0.0003215,-2.041e-07
0.000326,-2.041e-07
0.000331,-2.041e-07
0.0003355,-2.041e-07
0.00034,-2.041e-07
0.000345,-2.041e-07
0.0003495,-2.041e-07
0.0003545,-2.041e-07
0.0003595,-2.041e-07
0.0003645,-2.041e-07
0.0003695,-2.041e-07
0.0003745,-2.041e-07
0.00038,-2.041e-07
0.000385,-2.041e-07
0.0003905,-2.041e-07
0.000396,-2.041e-07
0.0004015,-2.041e-07
0.000407,-2.041e-07
0.0004125,-2.041e-07
